500,115,0.9250097024908245,0.16906313610046042,0.3940305591233442,1.0195515559368942
500,200,1.0207863404297233,0.41131184566181467,0.10188255110350745,1.1052430689260142
500,400,0.24861505969356223,0.05770384302850785,0.0068701914339901185,0.2553162371198351
600,115,1.6608498173479593,0.3538306099627782,0.1310639763337612,1.7031723289860596
600,200,0.34546730011472565,0.11390760414732899,0.08349597718633027,0.37322134978782057
600,400,0.10244653169955734,0.019433897290947466,0.06268554967701277,0.12166530466609096
700,115,1.1309011365664672,0.1814745659668777,0.0808656176385118,1.1482202083643416
700,200,0.3387527963091214,0.08896422157395066,0.04527316717004569,0.3531540023744811
700,400,0.21007623957594895,0.01402711087710441,0.050750131189290226,0.21657414917219517
800,115,0.5804007890738806,0.054890516763033165,0.020248293616503862,0.5833421278996368
800,200,0.2057558365738696,0.038100199425201355,0.004895727723847527,0.20931091139832889
800,400,0.03938012936620817,0.031083089112836033,0.015223656315453075,0.05242816732737118
500,115,5.596687402087317,0.5639352263257593,0.563826406762958,5.653214398299183
500,200,1.149555417757306,0.3849527931150709,0.15736017733352659,1.2224682150602966
500,400,0.11318120971071945,0.07432107934738287,0.07514755295731397,0.1548572367776661
600,115,4.294927536259438,0.5808765383429207,0.3655240896005754,4.349416967203208
600,200,1.0080779926567696,0.28052367824423885,0.18723715658264228,1.0630016585780722
600,400,0.08921281281136013,0.023388131806835733,0.09024609859847789,0.12903599881961195
700,115,2.8099062839963542,0.37196250273886067,0.13717769125532397,2.8377362716193515
700,200,0.8088642244975875,0.12321465191093127,0.05859276811497475,0.8202903733392164
700,400,0.24097234754942345,0.09224022619669899,0.03364350538551742,0.26020725790593097
800,115,1.761437781719116,0.15390188907282337,0.03448885983545597,1.7684847558801557
800,200,0.6339537958890703,0.06195980931611568,0.03240763989921081,0.637798313275041
800,400,0.10867111287312738,0.03669756892043219,0.014657339687371916,0.1156328670597805
500,115,8.74300870310186,1.840864975354559,1.2229930189318745,9.01802067886064
500,200,2.813073405545304,0.428674124356541,0.26439580849215555,2.8578048627272166
500,400,0.15931834486330115,0.18568494284706286,0.034107031709353086,0.24703142031353334
600,115,7.297013297661879,0.9540107971086766,0.5047116764418015,7.376399768423002
600,200,2.1101000127950584,0.3521319285225813,0.26363984548517394,2.1554639702881104
600,400,0.20213667366732874,0.12676535560034882,0.017958030281509028,0.2392721903468237
700,115,4.122340535070592,0.4147941704614551,0.16996133125317414,4.146641116018632
700,200,1.7720750309662452,0.23087719297955986,0.13215545446255916,1.791931711242464
700,400,0.21243874071040486,0.09566690525555462,0.0179634495793854,0.23367725785062826
800,115,2.3080882078053637,0.2586733161010919,0.11825499690504754,2.3255466677248005
800,200,1.1184956686404386,0.13129256441636744,0.04946162050225041,1.1272607285544707
800,400,0.20840211721619753,0.05773337502305422,0.02622174374751059,0.21783517828143936
