500,115,6.7644429206848145,1.8907374143600464,7.393233299255371,9.695175170898438,23.893198013305664,51.479530334472656
500,200,7.464841842651367,4.599953651428223,1.9116322994232178,9.695175170898438,23.893198013305664,51.479530334472656
500,400,1.8180806636810303,0.6453376412391663,0.12890607118606567,9.695175170898438,23.893198013305664,51.479530334472656
600,115,12.145522117614746,3.957105875015259,2.4591662883758545,9.695175170898438,23.893198013305664,51.479530334472656
600,200,2.5263447761535645,1.2738988399505615,1.566643238067627,9.695175170898438,23.893198013305664,51.479530334472656
600,400,0.7491745948791504,0.21734124422073364,1.1761751174926758,9.695175170898438,23.893198013305664,51.479530334472656
700,115,8.270092964172363,2.0295417308807373,1.5172895193099976,9.695175170898438,23.893198013305664,51.479530334472656
700,200,2.477243423461914,0.9949417114257812,0.8494648337364197,9.695175170898438,23.893198013305664,51.479530334472656
700,400,1.536252737045288,0.15687382221221924,0.9522297382354736,9.695175170898438,23.893198013305664,51.479530334472656
800,115,4.244374752044678,0.6138743758201599,0.37992069125175476,9.695175170898438,23.893198013305664,51.479530334472656
800,200,1.5046584606170654,0.4260979890823364,0.09185900539159775,9.695175170898438,23.893198013305664,51.479530334472656
800,400,0.2879803478717804,0.3476213216781616,0.28564295172691345,9.695175170898438,23.893198013305664,51.479530334472656
500,115,40.92764663696289,6.306835174560547,10.579129219055176,9.695175170898438,23.893198013305664,51.479530334472656
500,200,8.406508445739746,4.305164337158203,2.9525647163391113,9.695175170898438,23.893198013305664,51.479530334472656
500,400,0.827675461769104,0.8311784267425537,1.4100009202957153,9.695175170898438,23.893198013305664,51.479530334472656
600,115,31.408092498779297,6.49630069732666,6.858363628387451,9.695175170898438,23.893198013305664,51.479530334472656
600,200,7.371908187866211,3.1372692584991455,3.513148784637451,9.695175170898438,23.893198013305664,51.479530334472656
600,400,0.6523985266685486,0.26156389713287354,1.6932963132858276,9.695175170898438,23.893198013305664,51.479530334472656
700,115,20.548377990722656,4.159885883331299,2.573878526687622,9.695175170898438,23.893198013305664,51.479530334472656
700,200,5.915090084075928,1.3779854774475098,1.0993818044662476,9.695175170898438,23.893198013305664,51.479530334472656
700,400,1.7621912956237793,1.0315793752670288,0.6312564611434937,9.695175170898438,23.893198013305664,51.479530334472656
800,115,12.881103515625,1.7211796045303345,0.6471177339553833,9.695175170898438,23.893198013305664,51.479530334472656
800,200,4.635998249053955,0.6929347515106201,0.6080676913261414,9.695175170898438,23.893198013305664,51.479530334472656
800,400,0.7946938276290894,0.4104115068912506,0.275017112493515,9.695175170898438,23.893198013305664,51.479530334472656
500,115,63.936187744140625,20.587528228759766,22.94713592529297,9.695175170898438,23.893198013305664,51.479530334472656
500,200,20.5715389251709,4.794127464294434,4.960883617401123,9.695175170898438,23.893198013305664,51.479530334472656
500,400,1.1650686264038086,2.076629161834717,0.6399535536766052,9.695175170898438,23.893198013305664,51.479530334472656
600,115,53.36184310913086,10.669289588928223,9.469953536987305,9.695175170898438,23.893198013305664,51.479530334472656
600,200,15.430811882019043,3.9381089210510254,4.946700572967529,9.695175170898438,23.893198013305664,51.479530334472656
600,400,1.4781920909881592,1.4176950454711914,0.3369482457637787,9.695175170898438,23.893198013305664,51.479530334472656
700,115,30.14599609375,4.638899326324463,3.1890006065368652,9.695175170898438,23.893198013305664,51.479530334472656
700,200,12.958890914916992,2.5820415019989014,2.4796457290649414,9.695175170898438,23.893198013305664,51.479530334472656
700,400,1.553529143333435,1.0699020624160767,0.3370499014854431,9.695175170898438,23.893198013305664,51.479530334472656
800,115,16.878665924072266,2.8929028511047363,2.218829870223999,9.695175170898438,23.893198013305664,51.479530334472656
800,200,8.179372787475586,1.4683257341384888,0.9280533790588379,9.695175170898438,23.893198013305664,51.479530334472656
800,400,1.5240103006362915,0.6456679701805115,0.4920012354850769,9.695175170898438,23.893198013305664,51.479530334472656
